State,District,Market,Commodity,Date,Arrival_Quantity,Arrival_Unit,Modal_Price,Price_Unit
Rajasthan,Ganganagar,Padampur APMC,Cotton,03-12-2024,160,Metric Tonnes,7321,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,04-12-2024,125,Metric Tonnes,7400,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,05-12-2024,120,Metric Tonnes,7466,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,06-12-2024,130,Metric Tonnes,7474,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,07-12-2024,150,Metric Tonnes,7441,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,09-12-2024,150,Metric Tonnes,7441,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,10-12-2024,150,Metric Tonnes,7441,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,12-12-2024,140,Metric Tonnes,7391,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,13-12-2024,160,Metric Tonnes,7361,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,14-12-2024,130,Metric Tonnes,7351,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,18-12-2024,155,Metric Tonnes,7330,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,19-12-2024,140,Metric Tonnes,7291,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,20-12-2024,145,Metric Tonnes,7260,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,21-12-2024,155,Metric Tonnes,7262,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,23-12-2024,100,Metric Tonnes,7285,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,24-12-2024,110,Metric Tonnes,7325,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,25-12-2024,100,Metric Tonnes,7330,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,26-12-2024,90,Metric Tonnes,7343,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,27-12-2024,75,Metric Tonnes,7301,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,28-12-2024,40,Metric Tonnes,7300,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,30-12-2024,55,Metric Tonnes,7287,Rs./Quintal
Rajasthan,Ganganagar,Padampur APMC,Cotton,31-12-2024,55,Metric Tonnes,7340,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,24-01-2024,51.2,Metric Tonnes,5750,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,29-01-2024,109.9,Metric Tonnes,5590,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,02-02-2024,94.9,Metric Tonnes,5900,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,28-02-2024,11.8,Metric Tonnes,7076,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,12-03-2024,7.9,Metric Tonnes,7121,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,15-03-2024,38.5,Metric Tonnes,6931,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,18-03-2024,23.1,Metric Tonnes,6401,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,19-03-2024,4.6,Metric Tonnes,6450,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,21-03-2024,9.8,Metric Tonnes,6355,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,28-03-2024,2.4,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,03-04-2024,2.5,Metric Tonnes,5800,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,15-04-2024,2,Metric Tonnes,6200,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,11-10-2024,7.7,Metric Tonnes,7935,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,16-10-2024,18,Metric Tonnes,7630,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,17-10-2024,30,Metric Tonnes,7780,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,18-10-2024,45,Metric Tonnes,8091,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,21-10-2024,26,Metric Tonnes,8136,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,22-10-2024,40,Metric Tonnes,8090,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,26-10-2024,80,Metric Tonnes,7810,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,02-11-2024,10.1,Metric Tonnes,7910.5,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,04-11-2024,64.1,Metric Tonnes,7971,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,05-11-2024,82.4,Metric Tonnes,7901,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,06-11-2024,65.5,Metric Tonnes,8075.5,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,07-11-2024,70.1,Metric Tonnes,7850,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,08-11-2024,80.7,Metric Tonnes,8026,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,09-11-2024,110,Metric Tonnes,7840,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,12-11-2024,145.7,Metric Tonnes,7600.5,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,20-12-2024,133.5,Metric Tonnes,6800,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,21-12-2024,82.3,Metric Tonnes,7400,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,23-12-2024,100,Metric Tonnes,7000,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,26-12-2024,65,Metric Tonnes,6400,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,30-12-2024,57,Metric Tonnes,7250.5,Rs./Quintal
Rajasthan,Ganganagar,Raisingh Nagar APMC,Cotton,31-12-2024,62.6,Metric Tonnes,7025,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,01-01-2024,115.1,Metric Tonnes,5965,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,04-01-2024,112.9,Metric Tonnes,6408,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,05-01-2024,136.3,Metric Tonnes,6825,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,06-01-2024,156.8,Metric Tonnes,6814,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,08-01-2024,97.4,Metric Tonnes,6665.5,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,09-01-2024,170,Metric Tonnes,6460,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,12-01-2024,117.1,Metric Tonnes,6071.5,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,13-01-2024,77.4,Metric Tonnes,6414,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,15-01-2024,85.3,Metric Tonnes,5998,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,17-01-2024,61.1,Metric Tonnes,6293,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,18-01-2024,124,Metric Tonnes,6610,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,19-01-2024,136.9,Metric Tonnes,6481.5,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,23-01-2024,121.7,Metric Tonnes,6449,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,24-01-2024,126.5,Metric Tonnes,6330,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,25-01-2024,106.6,Metric Tonnes,6287.5,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,30-01-2024,32,Metric Tonnes,6153,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,31-01-2024,61.6,Metric Tonnes,6050,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,02-02-2024,47.1,Metric Tonnes,6475,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,03-02-2024,40.7,Metric Tonnes,6248,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,06-02-2024,51.3,Metric Tonnes,6298,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,08-02-2024,61.3,Metric Tonnes,6429,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,09-02-2024,32.5,Metric Tonnes,6495,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,10-02-2024,69.4,Metric Tonnes,6028,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,12-02-2024,95.1,Metric Tonnes,6300,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,13-02-2024,76,Metric Tonnes,6298,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,15-02-2024,54.8,Metric Tonnes,5725,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,17-02-2024,99.1,Metric Tonnes,6650,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,21-02-2024,81.2,Metric Tonnes,6413,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,22-02-2024,26.6,Metric Tonnes,6685,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,24-02-2024,41.2,Metric Tonnes,6050,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,26-02-2024,41.7,Metric Tonnes,6640,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,27-02-2024,30.4,Metric Tonnes,6775,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,28-02-2024,26.8,Metric Tonnes,6748,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,29-02-2024,14.9,Metric Tonnes,6900,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,01-03-2024,10.4,Metric Tonnes,7025,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,04-03-2024,17.3,Metric Tonnes,6647,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,05-03-2024,9.8,Metric Tonnes,6750,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,06-03-2024,23.1,Metric Tonnes,6428.5,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,12-03-2024,3.6,Metric Tonnes,7463,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,15-03-2024,15.5,Metric Tonnes,7203,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,05-04-2024,6.4,Metric Tonnes,6650,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,07-10-2024,0.8,Metric Tonnes,7551,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,08-10-2024,0.8,Metric Tonnes,7125,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,15-10-2024,2.5,Metric Tonnes,7510,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,16-10-2024,12.2,Metric Tonnes,7578,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,17-10-2024,15.7,Metric Tonnes,7873,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,24-10-2024,42.2,Metric Tonnes,7683,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,25-10-2024,116.2,Metric Tonnes,7625,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,28-10-2024,63.2,Metric Tonnes,7698,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,04-11-2024,46.5,Metric Tonnes,7748,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,05-11-2024,40.4,Metric Tonnes,7655,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,08-11-2024,78.5,Metric Tonnes,8143,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,12-11-2024,94.9,Metric Tonnes,7715,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,13-11-2024,108.6,Metric Tonnes,7483,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,14-11-2024,121.3,Metric Tonnes,7278,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,19-11-2024,113.4,Metric Tonnes,7225,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,20-11-2024,142.6,Metric Tonnes,7015,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,21-11-2024,84.8,Metric Tonnes,7170,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,22-11-2024,91.5,Metric Tonnes,6458,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,23-11-2024,126.6,Metric Tonnes,7123,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,25-11-2024,152.3,Metric Tonnes,7175,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,26-11-2024,185.6,Metric Tonnes,6707,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,27-11-2024,137.7,Metric Tonnes,6963,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,29-11-2024,131.5,Metric Tonnes,7108,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,30-11-2024,169.7,Metric Tonnes,7378,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,02-12-2024,161.8,Metric Tonnes,7228,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,04-12-2024,141.2,Metric Tonnes,6858,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,06-12-2024,114.2,Metric Tonnes,6480,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,07-12-2024,122.2,Metric Tonnes,7090,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,09-12-2024,121,Metric Tonnes,6705,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,10-12-2024,225.1,Metric Tonnes,6195,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,11-12-2024,15.5,Metric Tonnes,7323,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,12-12-2024,142.6,Metric Tonnes,7175,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,13-12-2024,324.7,Metric Tonnes,7065,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,14-12-2024,112.3,Metric Tonnes,7105,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,16-12-2024,146.4,Metric Tonnes,7015,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,17-12-2024,6.1,Metric Tonnes,7185,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,18-12-2024,141.1,Metric Tonnes,6835,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,19-12-2024,150.9,Metric Tonnes,6860,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,20-12-2024,82,Metric Tonnes,6500,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,21-12-2024,53.7,Metric Tonnes,6867,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,23-12-2024,100.2,Metric Tonnes,6850,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,24-12-2024,40,Metric Tonnes,6780,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,25-12-2024,63.3,Metric Tonnes,6500,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,26-12-2024,61.9,Metric Tonnes,6960,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,27-12-2024,41.5,Metric Tonnes,6655,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,28-12-2024,43.7,Metric Tonnes,7200,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,30-12-2024,42.4,Metric Tonnes,7043,Rs./Quintal
Rajasthan,Ganganagar,Rawla APMC,Cotton,31-12-2024,20.2,Metric Tonnes,6598,Rs./Quintal
Rajasthan,Ganganagar,Ridmalsar APMC,Cotton,17-02-2024,3,Metric Tonnes,5346,Rs./Quintal
Rajasthan,Ganganagar,Ridmalsar APMC,Cotton,24-02-2024,10,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Ridmalsar APMC,Cotton,29-03-2024,40,Metric Tonnes,6830,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,01-01-2024,32.5,Metric Tonnes,5600,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,03-01-2024,53.4,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,04-01-2024,36.8,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,05-01-2024,39,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,06-01-2024,55.4,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,08-01-2024,58,Metric Tonnes,5400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,09-01-2024,34.7,Metric Tonnes,5150,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,10-01-2024,41.7,Metric Tonnes,5300,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,11-01-2024,27.9,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,12-01-2024,25.8,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,13-01-2024,37.4,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,15-01-2024,42,Metric Tonnes,5425,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,16-01-2024,52.5,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,17-01-2024,61.4,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,19-01-2024,88.6,Metric Tonnes,5300,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,20-01-2024,74.7,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,22-01-2024,57.6,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,23-01-2024,31.2,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,24-01-2024,39.5,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,25-01-2024,44.3,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,26-01-2024,36.7,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,27-01-2024,63.3,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,29-01-2024,48.7,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,30-01-2024,43.6,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,31-01-2024,53.5,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,01-02-2024,53,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,02-02-2024,50.5,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,03-02-2024,37,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,05-02-2024,32.6,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,06-02-2024,43.8,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,07-02-2024,70.7,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,08-02-2024,51,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,09-02-2024,96.6,Metric Tonnes,5100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,10-02-2024,79.5,Metric Tonnes,5300,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,12-02-2024,37.8,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,13-02-2024,45.3,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,14-02-2024,48,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,15-02-2024,41.4,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,17-02-2024,62.6,Metric Tonnes,5400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,19-02-2024,38,Metric Tonnes,5300,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,20-02-2024,32.5,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,21-02-2024,51.9,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,22-02-2024,52.9,Metric Tonnes,5000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,23-02-2024,33.4,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,24-02-2024,56.6,Metric Tonnes,5600,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,26-02-2024,25.6,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,27-02-2024,15.2,Metric Tonnes,5700,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,28-02-2024,26,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,29-02-2024,22.5,Metric Tonnes,5700,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,01-03-2024,14.1,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,04-03-2024,13.9,Metric Tonnes,5800,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,05-03-2024,25.2,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,06-03-2024,24.5,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,08-03-2024,30.7,Metric Tonnes,6500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,09-03-2024,38.5,Metric Tonnes,6200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,11-03-2024,30.8,Metric Tonnes,6200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,12-03-2024,14.9,Metric Tonnes,6100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,13-03-2024,7.2,Metric Tonnes,6100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,14-03-2024,8.1,Metric Tonnes,6400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,15-03-2024,9.9,Metric Tonnes,6400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,16-03-2024,5.9,Metric Tonnes,6300,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,18-03-2024,5.2,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,19-03-2024,9.3,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,20-03-2024,2.1,Metric Tonnes,5400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,21-03-2024,1.5,Metric Tonnes,6100,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,22-03-2024,4.9,Metric Tonnes,5200,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,23-03-2024,5.8,Metric Tonnes,5400,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,26-03-2024,2.6,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,27-03-2024,2.5,Metric Tonnes,5800,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,29-03-2024,4.7,Metric Tonnes,5650,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,30-03-2024,7.2,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,02-04-2024,1.2,Metric Tonnes,6026,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,03-04-2024,1.5,Metric Tonnes,6251,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,04-04-2024,3.7,Metric Tonnes,6000,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,05-04-2024,0.5,Metric Tonnes,5800,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,06-04-2024,2.8,Metric Tonnes,5500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,08-04-2024,3.5,Metric Tonnes,5600,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,12-04-2024,2.5,Metric Tonnes,5811,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,03-10-2024,2.9,Metric Tonnes,7601,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,05-10-2024,2.1,Metric Tonnes,7225,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,07-10-2024,8.8,Metric Tonnes,7500,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,09-10-2024,1.3,Metric Tonnes,7451,Rs./Quintal
Rajasthan,Ganganagar,Sadulshahar APMC,Cotton,11-10-2024,8.7,Metric Tonnes,7900.5,Rs./Quintal
